status,momentum_lookback,sma_lookback,regime_lookback,fallback_strategy,total_lookback,train_windows,train_improvement_pct,train_extra_spd_sum_vs_dca,train_win_rate_pct,train_strategy_sats,train_dca_sats,train_fallback_days,error
success,180,60,150,stacksats_momentum_weight,390,6,-2.130934071738766,-1076.3934890914024,50.0,49436360.67664878,50512754.16574016,32,
success,180,60,180,sma_60d_weight,420,6,-2.0855239641160095,-1053.455593061517,50.0,49459298.57267865,50512754.16574016,28,
success,180,60,180,stacksats_mvrv_weight,420,6,-2.354227032319134,-1189.184913338766,50.0,49323569.252401404,50512754.16574016,28,
success,180,60,180,stacksats_momentum_weight,420,6,-2.1311008606686,-1076.4777387735012,50.0,49436276.42696667,50512754.16574016,28,
success,180,60,200,sma_60d_weight,440,6,-2.0840202897123294,-1052.696045706536,50.0,49460058.12003364,50512754.16574016,28,
success,180,60,200,stacksats_mvrv_weight,440,6,-2.35257859393444,-1188.3522417099302,50.0,49324401.92403025,50512754.16574016,28,
success,180,60,200,stacksats_momentum_weight,440,6,-2.1295652321797642,-1075.7020505300388,50.0,49437052.11521013,50512754.16574016,28,
success,180,60,210,sma_60d_weight,450,6,-2.084737385621549,-1053.0582706002897,50.0,49459695.89513988,50512754.16574016,28,
success,180,60,210,stacksats_mvrv_weight,450,6,-2.353388847131299,-1188.7615229153816,50.0,49323992.6428248,50512754.16574016,28,
success,180,60,210,stacksats_momentum_weight,450,6,-2.130303285109947,-1076.074861392277,50.0,49436679.304347895,50512754.16574016,28,
success,180,60,240,sma_60d_weight,480,6,-2.0865288008978133,-1053.963163794877,50.0,49458791.001945294,50512754.16574016,28,
success,180,60,240,stacksats_mvrv_weight,480,6,-2.3553492971717827,-1189.751800224869,50.0,49323002.36551529,50512754.16574016,28,
success,180,60,240,stacksats_momentum_weight,480,6,-2.1321319882841028,-1076.9985897310544,50.0,49435755.576009125,50512754.16574016,28,
success,180,60,270,sma_60d_weight,510,6,-2.082756427217314,-1052.0576339514373,50.0,49460696.53178873,50512754.16574016,28,
success,180,60,270,stacksats_mvrv_weight,510,6,-2.3512784841739465,-1187.6955204627302,50.0,49325058.64527745,50512754.16574016,28,
success,180,60,270,stacksats_momentum_weight,510,6,-2.128294761706506,-1075.0603009031329,50.0,49437693.864837036,50512754.16574016,28,
success,180,60,300,sma_60d_weight,540,6,-2.0733825533122197,-1047.3226320699468,50.0,49465431.53367022,50512754.16574016,31,
success,180,60,300,stacksats_mvrv_weight,540,6,-2.3434079168932698,-1183.7198801607883,50.0,49329034.285579376,50512754.16574016,31,
success,180,60,300,stacksats_momentum_weight,540,6,-2.119634162619888,-1070.685593777227,50.0,49442068.571962945,50512754.16574016,31,
success,180,60,340,sma_60d_weight,580,6,-2.064878603848641,-1043.0270529830304,50.0,49469727.11275714,50512754.16574016,32,
success,180,60,340,stacksats_mvrv_weight,580,6,-2.3438882903900726,-1183.9625300443076,50.0,49328791.63569587,50512754.16574016,32,
success,180,60,340,stacksats_momentum_weight,580,6,-2.11362514271376,-1067.6502723242738,50.0,49445103.8934159,50512754.16574016,32,
success,180,90,60,sma_90d_weight,330,6,-1.5312908463737895,-773.4971807912734,50.0,49739256.9849489,50512754.16574016,7,
success,180,90,60,stacksats_mvrv_weight,330,6,-1.6755891493911546,-846.3862278597735,50.0,49666367.9378804,50512754.16574016,7,
success,180,90,60,stacksats_momentum_weight,330,6,-1.580673729364357,-798.4418350762571,50.0,49714312.33066391,50512754.16574016,7,
success,180,90,90,sma_90d_weight,360,6,-1.649248010501403,-833.0805931279319,50.0,49679673.57261224,50512754.16574016,15,
success,180,90,90,stacksats_mvrv_weight,360,6,-1.7869847873353328,-902.6552326058736,50.0,49610098.93313431,50512754.16574016,15,
success,180,90,90,stacksats_momentum_weight,360,6,-1.6983859300555237,-857.9015096344665,50.0,49654852.656105705,50512754.16574016,15,
success,180,90,120,sma_90d_weight,390,6,-1.7070253817708103,-862.2655346406755,50.0,49650488.63109951,50512754.16574016,19,
success,180,90,120,stacksats_mvrv_weight,390,6,-1.8624674852213974,-940.7836222267288,50.0,49571970.54351344,50512754.16574016,19,
success,180,90,120,stacksats_momentum_weight,390,6,-1.7873585868701136,-902.844049045947,50.0,49609910.11669423,50512754.16574016,19,
success,180,90,150,sma_90d_weight,420,6,-1.660110118052971,-838.5673428126756,50.0,49674186.822927505,50512754.16574016,42,
success,180,90,150,stacksats_mvrv_weight,420,6,-1.592119160621508,-804.2232376303873,50.0,49708530.92810979,50512754.16574016,42,
success,180,90,150,stacksats_momentum_weight,420,6,-1.6502407414321518,-833.5820488625104,50.0,49679172.11687767,50512754.16574016,42,
success,180,90,180,sma_90d_weight,450,6,-1.6362969172653452,-826.5386392398286,50.0,49686215.52650036,50512754.16574016,28,
success,180,90,180,stacksats_mvrv_weight,450,6,-1.5422184971932484,-779.017038185797,50.0,49733737.12755438,50512754.16574016,28,
success,180,90,180,stacksats_momentum_weight,450,6,-1.6214752866338333,-819.0518253955815,50.0,49693702.34034459,50512754.16574016,28,
success,180,90,200,sma_90d_weight,470,6,-1.6359122604954757,-826.3443385112841,50.0,49686409.82722889,50512754.16574016,56,
success,180,90,200,stacksats_mvrv_weight,470,6,-1.5431338316814869,-779.4793988456368,50.0,49733274.76689455,50512754.16574016,56,
success,180,90,200,stacksats_momentum_weight,470,6,-1.6213732274832804,-819.0002725077575,50.0,49693753.89323241,50512754.16574016,56,
success,180,90,210,sma_90d_weight,480,6,-1.6375898156700375,-827.1917178326039,50.0,49685562.447907574,50512754.16574016,53,
success,180,90,210,stacksats_mvrv_weight,480,6,-1.5544999595956788,-785.2207430970957,50.0,49727533.42264309,50512754.16574016,53,
success,180,90,210,stacksats_momentum_weight,480,6,-1.6212033924457914,-818.9144841527814,50.0,49693839.6815874,50512754.16574016,53,
success,180,90,240,sma_90d_weight,510,6,-1.6423854879547894,-829.6141439843923,50.0,49683140.021755785,50512754.16574016,51,
success,180,90,240,stacksats_mvrv_weight,510,6,-1.567575222431683,-791.825418469969,50.0,49720928.74727022,50512754.16574016,51,
success,180,90,240,stacksats_momentum_weight,510,6,-1.6225486595519034,-819.5940156189681,50.0,49693160.1501212,50512754.16574016,51,
success,180,90,270,sma_90d_weight,540,6,-1.7205856506977257,-869.1151999479407,50.0,49643638.965792246,50512754.16574016,53,
success,180,90,270,stacksats_mvrv_weight,540,6,-1.6310658421793134,-823.8962791413942,50.0,49688857.88659879,50512754.16574016,53,
success,180,90,270,stacksats_momentum_weight,540,6,-1.698977781611899,-858.2004701561673,50.0,49654553.695584,50512754.16574016,53,
success,180,90,300,sma_90d_weight,570,6,-1.6549551717014443,-835.9634374347515,50.0,49676790.72830543,50512754.16574016,23,
success,180,90,300,stacksats_mvrv_weight,570,6,-1.577966303512679,-797.0742397115755,50.0,49715679.92602861,50512754.16574016,23,
success,180,90,300,stacksats_momentum_weight,570,6,-1.6440621500721564,-830.4610721979334,50.0,49682293.09354223,50512754.16574016,23,
success,180,90,340,sma_90d_weight,610,6,-1.6983725306937258,-857.8947412477792,50.0,49654859.4244924,50512754.16574016,45,
success,180,90,340,stacksats_mvrv_weight,610,6,-1.6172427320624738,-816.9138455100183,50.0,49695840.320230156,50512754.16574016,45,
success,180,90,340,stacksats_momentum_weight,610,6,-1.6784604919842017,-847.8366220850512,50.0,49664917.54365513,50512754.16574016,45,
success,180,120,60,sma_120d_weight,360,6,-0.6119950463733259,-309.13555328106304,66.66666666666666,50203618.61245911,50512754.16574016,10,
success,180,120,60,stacksats_mvrv_weight,360,6,-0.7767580692735865,-392.36189399471914,66.66666666666666,50120392.27174545,50512754.16574016,10,
success,180,120,60,stacksats_momentum_weight,360,6,-0.6729072879856579,-339.9040041435437,66.66666666666666,50172850.161596626,50512754.16574016,10,
success,180,120,90,sma_120d_weight,390,6,-0.7633367742660213,-385.582428241687,66.66666666666666,50127171.73749849,50512754.16574016,20,
success,180,120,90,stacksats_mvrv_weight,390,6,-0.9099549130036966,-459.64328822462994,66.66666666666666,50053110.87751554,50512754.16574016,20,
success,180,120,90,stacksats_momentum_weight,390,6,-0.8257049564281638,-417.0863147748896,66.66666666666666,50095667.850965284,50512754.16574016,20,
success,180,120,120,sma_120d_weight,420,6,-0.9453640627645643,-477.52942499551864,66.66666666666666,50035224.74074465,50512754.16574016,11,
success,180,120,120,stacksats_mvrv_weight,420,6,-1.101613782914157,-556.4554620193376,66.66666666666666,49956298.70372084,50512754.16574016,11,
success,180,120,120,stacksats_momentum_weight,420,6,-1.0100693390754145,-510.21384215068247,66.66666666666666,50002540.3235895,50512754.16574016,11,
success,180,120,150,sma_120d_weight,450,6,-0.9421345958163796,-475.8981322951149,66.66666666666666,50036856.03344506,50512754.16574016,5,
success,180,120,150,stacksats_mvrv_weight,450,6,-1.0934812746715261,-552.3475081232318,66.66666666666666,49960406.65761694,50512754.16574016,5,
success,180,120,150,stacksats_momentum_weight,450,6,-0.9971110934688276,-503.6682754032299,66.66666666666666,50009085.890336946,50512754.16574016,5,
success,180,120,180,sma_120d_weight,480,6,-0.9451913892302044,-477.4422028375993,66.66666666666666,50035311.96290258,50512754.16574016,5,
success,180,120,180,stacksats_mvrv_weight,480,6,-1.0969930914365822,-554.1214234925137,66.66666666666666,49958632.74224766,50512754.16574016,5,
success,180,120,180,stacksats_momentum_weight,480,6,-1.0003327333055756,-505.29561441407714,66.66666666666666,50007458.5513261,50512754.16574016,5,
success,180,120,200,sma_120d_weight,500,6,-0.9257734702030507,-467.633677135309,66.66666666666666,50045120.48860487,50512754.16574016,41,
success,180,120,200,stacksats_mvrv_weight,500,6,-1.016827566833567,-513.6276091241161,66.66666666666666,49999126.55661606,50512754.16574016,41,
success,180,120,200,stacksats_momentum_weight,500,6,-0.9303747786739147,-469.95792477160285,66.66666666666666,50042796.24096856,50512754.16574016,41,
success,180,120,210,sma_120d_weight,510,6,-0.917522074648347,-463.4656699835177,66.66666666666666,50049288.49575667,50512754.16574016,41,
success,180,120,210,stacksats_mvrv_weight,510,6,-1.008477116783868,-509.40956681878015,66.66666666666666,50003344.59892139,50512754.16574016,41,
success,180,120,210,stacksats_momentum_weight,510,6,-0.9220878205053795,-465.77195396411116,66.66666666666666,50046982.211776055,50512754.16574016,41,
success,180,120,240,sma_120d_weight,540,6,-0.8860523650170982,-447.5694529208122,66.66666666666666,50065184.71281936,50512754.16574016,51,
success,180,120,240,stacksats_mvrv_weight,540,6,-0.9081530287749606,-458.73310687382036,66.66666666666666,50054021.05886635,50512754.16574016,51,
success,180,120,240,stacksats_momentum_weight,540,6,-0.8693771553365481,-439.1463452482567,66.66666666666666,50073607.820491925,50512754.16574016,51,
success,180,120,270,sma_120d_weight,570,6,-0.8803056974434731,-444.6666528566275,66.66666666666666,50068087.51288355,50512754.16574016,40,
success,180,120,270,stacksats_mvrv_weight,570,6,-0.9089715245452212,-459.1465516301105,66.66666666666666,50053607.61411007,50512754.16574016,40,
success,180,120,270,stacksats_momentum_weight,570,6,-0.8701983991502016,-439.56117811695003,66.66666666666666,50073192.98762322,50512754.16574016,40,
success,180,120,300,sma_120d_weight,600,6,-0.8697020445982528,-439.3104557623301,66.66666666666666,50073443.709977835,50512754.16574016,43,
success,180,120,300,stacksats_mvrv_weight,600,6,-0.8871768326968787,-448.137452515577,66.66666666666666,50064616.713224605,50512754.16574016,43,
success,180,120,300,stacksats_momentum_weight,600,6,-0.8477202253663441,-428.2068334525611,66.66666666666666,50084547.332287624,50512754.16574016,43,
success,180,120,340,sma_120d_weight,640,6,-0.8648256490795925,-436.8472540818402,66.66666666666666,50075906.91165834,50512754.16574016,35,
success,180,120,340,stacksats_mvrv_weight,640,6,-0.9057045537179009,-457.4963146874361,66.66666666666666,50055257.85105273,50512754.16574016,35,
success,180,120,340,stacksats_momentum_weight,640,6,-0.8571606933114428,-432.9754738177653,66.66666666666666,50079778.69192241,50512754.16574016,35,
success,180,150,60,sma_150d_weight,390,6,0.2888724735994552,145.917442441787,66.66666666666666,50658671.60818196,50512754.16574016,26,
success,180,150,60,stacksats_mvrv_weight,390,6,0.0013561813790197164,0.685044566031138,66.66666666666666,50513439.21030622,50512754.16574016,26,
success,180,150,60,stacksats_momentum_weight,390,6,0.13427577760962706,67.82639344808558,66.66666666666666,50580580.55918826,50512754.16574016,26,
success,180,150,90,sma_150d_weight,420,6,0.018012098222608408,9.098406895282096,66.66666666666666,50521852.572635464,50512754.16574016,39,
success,180,150,90,stacksats_mvrv_weight,420,6,-0.26311817619105726,-132.90823750476557,66.66666666666666,50379845.92823542,50512754.16574016,39,
success,180,150,90,stacksats_momentum_weight,420,6,-0.1421336641410198,-71.79562835430988,66.66666666666666,50440958.537385866,50512754.16574016,39,
success,180,150,120,sma_150d_weight,450,6,-0.3428975578305016,-173.20700042724638,66.66666666666666,50339547.165312916,50512754.16574016,29,
success,180,150,120,stacksats_mvrv_weight,450,6,-0.6255592441733793,-315.9872031703635,66.66666666666666,50196766.96256982,50512754.16574016,29,
success,180,150,120,stacksats_momentum_weight,450,6,-0.49721383421557075,-251.156401755361,66.66666666666666,50261597.763984814,50512754.16574016,29,
success,180,150,150,sma_150d_weight,480,6,-0.42099467691030235,-212.65600619855104,66.66666666666666,50300098.15954164,50512754.16574016,28,
success,180,150,150,stacksats_mvrv_weight,480,6,-0.7042548690120776,-355.738530684328,66.66666666666666,50157015.635055855,50512754.16574016,28,
success,180,150,150,stacksats_momentum_weight,480,6,-0.5749672232901015,-290.43178003410867,66.66666666666666,50222322.38570606,50512754.16574016,28,
success,180,150,180,sma_150d_weight,510,6,-0.45102459548672647,-227.8249451452357,66.66666666666666,50284929.22059493,50512754.16574016,28,
success,180,150,180,stacksats_mvrv_weight,510,6,-0.7340630260358916,-370.7954517631006,66.66666666666666,50141958.71397707,50512754.16574016,28,
success,180,150,180,stacksats_momentum_weight,510,6,-0.6051487388665899,-305.6772948007565,66.66666666666666,50207076.87093942,50512754.16574016,28,
success,180,150,200,sma_150d_weight,530,6,-0.4435357332737144,-224.04211458576174,66.66666666666666,50288712.05115441,50512754.16574016,28,
success,180,150,200,stacksats_mvrv_weight,530,6,-0.7264701348245528,-366.96007329144777,66.66666666666666,50145794.09244873,50512754.16574016,28,
success,180,150,200,stacksats_momentum_weight,530,6,-0.5976799066832794,-301.9045819609528,66.66666666666666,50210849.583779216,50512754.16574016,28,
success,180,150,210,sma_150d_weight,540,6,-0.41500359015325117,-209.62974327310803,66.66666666666666,50303124.42246706,50512754.16574016,28,
success,180,150,210,stacksats_mvrv_weight,540,6,-0.6979642177754597,-352.5609494897508,66.66666666666666,50160193.21625042,50512754.16574016,28,
success,180,150,210,stacksats_momentum_weight,540,6,-0.5692074192100827,-287.5223443587456,66.66666666666666,50225231.82138142,50512754.16574016,28,
success,180,150,240,sma_150d_weight,570,6,-0.319630651882008,-161.45424542351248,66.66666666666666,50351299.92031667,50512754.16574016,28,
success,180,150,240,stacksats_mvrv_weight,570,6,-0.6029070057070651,-304.54493364083464,66.66666666666666,50208209.23209934,50512754.16574016,28,
success,180,150,240,stacksats_momentum_weight,570,6,-0.4741924655294216,-239.5276743853392,66.66666666666666,50273226.49135484,50512754.16574016,28,
success,180,150,270,sma_150d_weight,600,6,-0.25464222344306897,-128.62680032997014,66.66666666666666,50384127.36541021,50512754.16574016,39,
success,180,150,270,stacksats_mvrv_weight,600,6,-0.5521197857093707,-278.89091005578666,66.66666666666666,50233863.25568439,50512754.16574016,39,
success,180,150,270,stacksats_momentum_weight,600,6,-0.42612882699728516,-215.24940681049338,66.66666666666666,50297504.75892968,50512754.16574016,39,
success,180,150,300,sma_150d_weight,630,6,2.2134791135385745,1118.0892631317402,66.66666666666666,51630843.42887192,50512754.16574016,36,
success,180,150,300,stacksats_mvrv_weight,630,6,1.918419747024247,969.0466506813755,66.66666666666666,51481800.81642155,50512754.16574016,36,
success,180,150,300,stacksats_momentum_weight,630,6,2.0459131197431146,1033.4470646204645,66.66666666666666,51546201.23036064,50512754.16574016,36,
success,180,150,340,sma_150d_weight,670,6,2.228127562101312,1125.4885979433384,66.66666666666666,51638242.76368352,50512754.16574016,31,
success,180,150,340,stacksats_mvrv_weight,670,6,1.9403284676219767,980.1133488577616,66.66666666666666,51492867.514597945,50512754.16574016,31,
success,180,150,340,stacksats_momentum_weight,670,6,2.0699518427456987,1045.5896856753461,66.66666666666666,51558343.85141553,50512754.16574016,31,
success,180,180,60,sma_180d_weight,420,6,2.11808993823992,1069.9055635124096,83.33333333333334,51582659.72925258,50512754.16574016,5,
success,180,180,60,stacksats_mvrv_weight,420,6,1.949389138880453,984.6901434563188,83.33333333333334,51497444.30919649,50512754.16574016,5,
success,180,180,60,stacksats_momentum_weight,420,6,2.0445498061475,1032.7584173754076,83.33333333333334,51545512.58311558,50512754.16574016,5,
success,180,180,90,sma_180d_weight,450,6,1.5315521709599489,773.6291830370537,83.33333333333334,51286383.348777235,50512754.16574016,24,
success,180,180,90,stacksats_mvrv_weight,450,6,1.375508252240265,694.8071019835916,83.33333333333334,51207561.26772376,50512754.16574016,24,
success,180,180,90,stacksats_momentum_weight,450,6,1.445428718408226,730.1258551705541,83.33333333333334,51242880.02091073,50512754.16574016,24,
success,180,180,120,sma_180d_weight,480,6,0.8016462214458064,404.9335851178621,83.33333333333334,50917687.75085804,50512754.16574016,14,
success,180,180,120,stacksats_mvrv_weight,480,6,0.6497720031876542,328.2177346079843,83.33333333333334,50840971.900348164,50512754.16574016,14,
success,180,180,120,stacksats_momentum_weight,480,6,0.7277013057919834,367.5819716555852,83.33333333333334,50880336.13739576,50512754.16574016,14,
success,180,180,150,sma_180d_weight,510,6,0.4104637688677748,207.33655450760853,83.33333333333334,50720090.72024779,50512754.16574016,13,
success,180,180,150,stacksats_mvrv_weight,510,6,0.25928972137101436,130.97437953317421,83.33333333333334,50643728.54527335,50512754.16574016,13,
success,180,180,150,stacksats_momentum_weight,510,6,0.3375332064369241,170.49731879522733,83.33333333333334,50683251.484535396,50512754.16574016,13,
success,180,180,180,sma_180d_weight,540,6,0.5455101328116108,275.552192336334,83.33333333333334,50788306.358076505,50512754.16574016,13,
success,180,180,180,stacksats_mvrv_weight,540,6,0.39485421897205164,199.45174094240792,83.33333333333334,50712205.90668258,50512754.16574016,13,
success,180,180,180,stacksats_momentum_weight,540,6,0.47255015845488746,238.69809985013853,83.33333333333334,50751452.26559032,50512754.16574016,13,
success,180,180,200,sma_180d_weight,560,6,0.5294778310808823,267.45383517598384,83.33333333333334,50780208.000916146,50512754.16574016,13,
success,180,180,200,stacksats_mvrv_weight,560,6,0.3784261472153938,191.15346944179328,83.33333333333334,50703907.635181956,50512754.16574016,13,
success,180,180,200,stacksats_momentum_weight,560,6,0.4564842122335655,230.58274793095916,83.33333333333334,50743336.91367112,50512754.16574016,13,
success,180,180,210,sma_180d_weight,570,6,0.48122430363455315,243.07964948071458,83.33333333333334,50755833.81522088,50512754.16574016,13,
success,180,180,210,stacksats_mvrv_weight,570,6,0.33017261976904244,166.77928374652402,83.33333333333334,50679533.449486695,50512754.16574016,13,
success,180,180,210,stacksats_momentum_weight,570,6,0.40823068478723634,206.2085622356899,83.33333333333334,50718962.72797586,50512754.16574016,13,
success,180,180,240,sma_180d_weight,600,6,0.6232655618425786,314.8286010532611,83.33333333333334,50827582.76679343,50512754.16574016,13,
success,180,180,240,stacksats_mvrv_weight,600,6,0.4726162933290867,238.73150639655796,83.33333333333334,50751485.672136724,50512754.16574016,13,
success,180,180,240,stacksats_momentum_weight,600,6,0.5503039215782657,277.9736670712591,83.33333333333334,50790727.832811415,50512754.16574016,13,
success,180,180,270,sma_180d_weight,630,6,0.8271483461664841,417.8154106850634,83.33333333333334,50930569.57642523,50512754.16574016,13,
success,180,180,270,stacksats_mvrv_weight,630,6,0.6756475300444098,341.2881758782314,83.33333333333334,50854042.341618404,50512754.16574016,13,
success,180,180,270,stacksats_momentum_weight,630,6,0.7541139266026065,380.9237138743847,83.33333333333334,50893677.879614554,50512754.16574016,13,
success,180,180,300,sma_180d_weight,660,6,0.9043819423082633,456.8282272375145,83.33333333333334,50969582.392977685,50512754.16574016,13,
success,180,180,300,stacksats_mvrv_weight,660,6,0.752676429672805,380.1975945840968,83.33333333333334,50892951.76032427,50512754.16574016,13,
success,180,180,300,stacksats_momentum_weight,660,6,0.8312609609175681,419.89280566406524,83.33333333333334,50932646.97140424,50512754.16574016,13,
success,180,180,340,sma_180d_weight,700,6,4.162205563367993,2102.444664096831,83.33333333333334,52615198.829837,50512754.16574016,20,
success,180,180,340,stacksats_mvrv_weight,700,6,3.985383020165667,2013.1267275394348,83.33333333333334,52525880.893279605,50512754.16574016,20,
success,180,180,340,stacksats_momentum_weight,700,6,4.069865723631061,2055.8012678534797,83.33333333333334,52568555.433593646,50512754.16574016,20,
success,180,200,60,sma_200d_weight,440,6,4.07569577927529,2058.746189528778,83.33333333333334,52571500.355268955,50512754.16574016,5,
success,180,200,60,stacksats_mvrv_weight,440,6,3.9035653949284654,1971.7983916391167,83.33333333333334,52484552.55737929,50512754.16574016,5,
success,180,200,60,stacksats_momentum_weight,440,6,3.996767724155914,2018.8774550785238,83.33333333333334,52531631.6208187,50512754.16574016,5,
success,180,200,90,sma_200d_weight,470,6,3.466155076459132,1750.8503927751299,83.33333333333334,52263604.558515295,50512754.16574016,21,
success,180,200,90,stacksats_mvrv_weight,470,6,3.2955820440818018,1664.689256257312,83.33333333333334,52177443.42199748,50512754.16574016,21,
success,180,200,90,stacksats_momentum_weight,470,6,3.3657377206694816,1700.1268207053654,83.33333333333334,52212880.98644554,50512754.16574016,21,
success,180,200,120,sma_200d_weight,500,6,2.598767236745436,1312.7089056370169,83.33333333333334,51825463.071377195,50512754.16574016,11,
success,180,200,120,stacksats_mvrv_weight,500,6,2.442896274885009,1233.9741898566863,83.33333333333334,51746728.35559685,50512754.16574016,11,
success,180,200,120,stacksats_momentum_weight,500,6,2.5200011007876277,1272.9219610147993,83.33333333333334,51785676.12675496,50512754.16574016,11,
success,180,200,150,sma_200d_weight,530,6,1.911291190127451,965.4458202605238,83.33333333333334,51478199.98600071,50512754.16574016,10,
success,180,200,150,stacksats_mvrv_weight,530,6,1.7597816547617828,888.9141811236113,83.33333333333334,51401668.3468638,50512754.16574016,10,
success,180,200,150,stacksats_momentum_weight,530,6,1.8357963081615303,927.3112761253651,83.33333333333334,51440065.44186555,50512754.16574016,10,
success,180,200,180,sma_200d_weight,560,6,1.775293359704433,896.749570508211,83.33333333333334,51409503.73624838,50512754.16574016,10,
success,180,200,180,stacksats_mvrv_weight,560,6,1.6263570519814863,821.5177395245846,83.33333333333334,51334271.90526476,50512754.16574016,10,
success,180,200,180,stacksats_momentum_weight,560,6,1.7009105802801905,859.1767799959998,83.33333333333334,51371930.94573617,50512754.16574016,10,
success,180,200,200,sma_200d_weight,580,6,1.7426344763695534,880.2526690559826,83.33333333333334,51393006.83479615,50512754.16574016,10,
success,180,200,200,stacksats_mvrv_weight,580,6,1.594154057449737,805.2511200627632,83.33333333333334,51318005.28580294,50512754.16574016,10,
success,180,200,200,stacksats_momentum_weight,580,6,1.6682849793655086,842.6966904108631,83.33333333333334,51355450.856151044,50512754.16574016,10,
success,180,200,210,sma_200d_weight,590,6,1.6567194918224004,836.854644120147,83.33333333333334,51349608.80986032,50512754.16574016,10,
success,180,200,210,stacksats_mvrv_weight,590,6,1.5081776678774084,761.8220777575116,83.33333333333334,51274576.243497685,50512754.16574016,10,
success,180,200,210,stacksats_momentum_weight,590,6,1.5823666567964523,799.2969793482334,83.33333333333334,51312051.14508842,50512754.16574016,10,
success,180,200,240,sma_200d_weight,620,6,1.7782154202577782,898.225583772095,83.33333333333334,51410979.749512255,50512754.16574016,10,
success,180,200,240,stacksats_mvrv_weight,620,6,1.6292752194790205,822.991786298764,83.33333333333334,51335745.95203893,50512754.16574016,10,
success,180,200,240,stacksats_momentum_weight,620,6,1.7038550142145503,860.6640946708285,83.33333333333334,51373418.260411,50512754.16574016,10,
success,180,200,270,sma_200d_weight,650,6,1.9753080786986565,997.782513809063,83.33333333333334,51510536.67954924,50512754.16574016,10,
success,180,200,270,stacksats_mvrv_weight,650,6,1.8266805116923468,922.7066362646437,83.33333333333334,51435460.802004814,50512754.16574016,10,
success,180,200,270,stacksats_momentum_weight,650,6,1.9012207739779186,960.3589757074515,83.33333333333334,51473113.14144763,50512754.16574016,10,
success,180,200,300,sma_200d_weight,680,6,1.9965908605934946,1008.5330331072255,83.33333333333334,51521287.1988474,50512754.16574016,39,
success,180,200,300,stacksats_mvrv_weight,680,6,1.9255890787333918,972.6680775829445,83.33333333333334,51485422.24332311,50512754.16574016,39,
success,180,200,300,stacksats_momentum_weight,680,6,1.8808026807481504,950.045234468962,83.33333333333334,51462799.40020914,50512754.16574016,39,
success,180,200,340,sma_200d_weight,720,6,7.404439518783068,3740.1863314738075,83.33333333333334,54252940.49721399,50512754.16574016,16,
success,180,200,340,stacksats_mvrv_weight,720,6,7.226557545778611,3650.333247744893,83.33333333333334,54163087.413485065,50512754.16574016,16,
success,180,200,340,stacksats_momentum_weight,720,6,7.311655444479115,3693.318540115695,83.33333333333334,54206072.705855876,50512754.16574016,16,
success,180,210,60,sma_210d_weight,450,6,3.6995600016080266,1868.7496488263132,83.33333333333334,52381503.81456648,50512754.16574016,5,
success,180,210,60,stacksats_mvrv_weight,450,6,3.5257722883439424,1780.9646884549657,83.33333333333334,52293718.85419513,50512754.16574016,5,
success,180,210,60,stacksats_momentum_weight,450,6,3.618354122084355,1827.730322534393,83.33333333333334,52340484.48827457,50512754.16574016,5,
success,180,210,90,sma_210d_weight,480,6,3.153400288706143,1592.8693356958756,83.33333333333334,52105623.50143604,50512754.16574016,23,
success,180,210,90,stacksats_mvrv_weight,480,6,2.986938967749375,1508.7851378599444,83.33333333333334,52021539.30360012,50512754.16574016,23,
success,180,210,90,stacksats_momentum_weight,480,6,3.0523816373668744,1541.842032683322,83.33333333333334,52054596.19842349,50512754.16574016,23,
success,180,210,120,sma_210d_weight,510,6,2.3571089910872978,1190.64067008649,83.33333333333334,51703394.835826665,50512754.16574016,13,
success,180,210,120,stacksats_mvrv_weight,510,6,2.2082656041573223,1115.455775954586,83.33333333333334,51628209.94169475,50512754.16574016,13,
success,180,210,120,stacksats_momentum_weight,510,6,2.2803096152236524,1151.847190155655,83.33333333333334,51664601.35589583,50512754.16574016,13,
success,180,210,150,sma_210d_weight,540,6,1.6985375378383738,857.978090901117,83.33333333333334,51370732.2566413,50512754.16574016,12,
success,180,210,150,stacksats_mvrv_weight,540,6,1.5543863544538183,785.1633580110647,83.33333333333334,51297917.523751244,50512754.16574016,12,
success,180,210,150,stacksats_momentum_weight,540,6,1.6253087616701745,820.9882192166915,83.33333333333334,51333742.38495686,50512754.16574016,12,
success,180,210,180,sma_210d_weight,570,6,1.5529576984735005,784.4417045278533,83.33333333333334,51297195.87026802,50512754.16574016,12,
success,180,210,180,stacksats_mvrv_weight,570,6,1.4116956502548073,713.0863533816591,83.33333333333334,51225840.519121826,50512754.16574016,12,
success,180,210,180,stacksats_momentum_weight,570,6,1.4809643944722728,748.0759038619217,83.33333333333334,51260830.069602095,50512754.16574016,12,
success,180,210,200,sma_210d_weight,590,6,1.512114645738305,763.8107537059477,83.33333333333334,51276564.91944612,50512754.16574016,12,
success,180,210,200,stacksats_mvrv_weight,590,6,1.3714039223849728,692.7338919336398,83.33333333333334,51205488.05767381,50512754.16574016,12,
success,180,210,200,stacksats_momentum_weight,590,6,1.4402488903926924,727.5093813788626,83.33333333333334,51240263.54711904,50512754.16574016,12,
success,180,210,210,sma_210d_weight,600,6,1.429380534068203,722.0194752668176,83.33333333333334,51234773.64100699,50512754.16574016,12,
